"";"Склад";"Тип";"Номер";"Име на материал";"Мярка";"Наличност";"Средна покупна цена";"Стойност по средна доставна цена";"Последна покупна цена";"Продажна цена";"Сума пр.цени";"Среден % надценка";"Основен доставчик";"Основен доставчик - обект";"Основен доставчик - лице за контакт";"Производител";"Блокиран";"Дата на последна промяна";"Спецификация";"Средна покупна цена без ДДС";"Последна покупна цена без ДДС";"Вид на продукта";"Промоции";"Договорена покупна цена";"Договорена покупна цена % то";"Договорена покупна цена от дата";"Договорена покупна цена до дата";"Последен доставчик";"Последен доставчик Oбект";"Последен доставчик Лице за контакт";"Алтернативен доставчик";"Алтернативен доставчик Oбект";"Алтернативен доставчик Лице за контакт";"Баркод";"Категории"
"Грешно";"Склад";"Материал";"37736";"Абонамент barsy - стационарна каса";"броя";"0.000";"15.43";"0";"15.43";"50";"0";"224.04";"";"";"";"";"не";"04.04.2025  16:24:13";"";"12.86";"12.86";"";"0";"";"";"";"";"ЛУКАНЕТ - ООД";"";"";"";"";"";"";"Барси"
"Грешно";"Склад";"Материал";"43501";"Абонамент barsy - персонална каса";"броя";"0.000";"4.63";"0";"4.63";"15";"0";"223.97";"";"";"";"";"не";"04.04.2025  16:24:12";"";"3.86";"3.86";"";"0";"";"";"";"";"ЛУКАНЕТ - ООД";"";"";"";"";"";"";"Барси"
"Грешно";"Склад";"Материал";"39";"FP 1290 Батерия";"броя";"1.000";"33";"33";"33";"43";"43";"30.3";"";"";"";"";"не";"12.01.2021  15:40:03";"";"27.5";"27.5";"";"0";"";"";"";"";"ЕТ ВАЛБИС-ВАЛЕРИ СЛАНЧЕВ";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"49";"USB to RS232 преходник";"броя";"1.000";"20.26";"20.26";"14.4";"45";"45";"122.11";"";"";"";"";"не";"01.10.2024  9:57:28";"";"16.88";"12";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"74";"Ключалка сейф HS-330A";"броя";"1.000";"9.6";"9.6";"9.6";"15";"15";"56.25";"";"";"";"";"не";"07.08.2023  16:45:06";"";"8";"8";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"76";"Зaхранващ блок MPS-PTC120-A9";"броя";"1.000";"73.93";"73.93";"73.93";"105.61";"105.61";"42.85";"";"";"";"";"не";"";"";"61.61";"61.61";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Захранвания и poe"
"Грешно";"Склад";"Материал";"86";"Смяна фискална памет";"броя";"1.000";"82.94";"82.94";"82.94";"160";"160";"92.91";"";"";"";"";"не";"24.04.2025  17:06:42";"";"69.12";"69.12";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Касови апарати"
"Грешно";"Склад";"Материал";"91";"ПРИНТЕРЕН МЕХАНИЗЪМ MLT4280KH-P1";"броя";"1.000";"40.21";"40.21";"40.21";"58";"58";"44.24";"";"";"";"";"не";"16.07.2019  8:50:47";"";"33.51";"33.51";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"100";"Тъч монитор Wincor BA93 15""";"броя";"1.000";"275";"275";"275";"359";"359";"30.54";"";"";"";"";"не";"24.01.2025  15:19:23";"";"229.17";"229.17";"";"0";"";"";"";"";"ТМТ - ЕООД";"";"";"";"";"";"";"Монитори"
"Грешно";"Склад";"Материал";"116";"Баркод скенер Z-3101";"броя";"1.000";"103.2";"103.2";"103.2";"132.48";"132.48";"28.37";"";"";"";"";"не";"";"";"86";"86";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"143";"LAN SWITCH TENDA S108 8 P 10/100";"броя";"1.000";"14.74";"14.74";"14.74";"25";"25";"69.6";"";"";"";"";"не";"06.04.2024  17:37:21";"";"12.28";"12.28";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"Мрежови устройства"
"Грешно";"Склад";"Материал";"165";"Търговска везна S300LM 3/6kg, 6/15kg, 15/30kg";"броя";"1.000";"249.6";"249.6";"249.6";"312";"312";"25";"";"";"";"";"не";"25.06.2024  11:56:11";"";"208";"208";"";"0";"";"";"";"";"ЕЛИКОМ ЕЛЕКТРОНИК -ГЕОРГИЕВ КД";"";"";"";"";"";"";"Електронни везни"
"Грешно";"Склад";"Материал";"216";"Фискален принтер Datecs FP-700 MX";"броя";"1.000";"432";"432";"432";"540";"540";"25";"";"";"";"";"не";"28.09.2024  12:03:21";"";"360";"360";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Фискални принтери"
"Грешно";"Склад";"Материал";"235";"Кабел за ФУ/ME-5005-0006";"броя";"1.000";"7.8";"7.8";"7.8";"12";"12";"53.84";"";"";"";"";"не";"04.02.2025  10:30:16";"";"6.5";"6.5";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"ЧАСТИ"
"Грешно";"Склад";"Материал";"248";"Компютър/ FUJITSU ESPRIMO C720";"броя";"1.000";"210";"210";"210";"410";"410";"95.23";"";"";"";"";"не";"";"";"175";"175";"";"0";"";"";"";"";"РИЪЛ ВИЖЪН ИТ ЕООД";"";"";"";"";"";"";"Компютри"
"Грешно";"Склад";"Материал";"253";"Камера Eyeball HDCVI 2MP, 2.8mm, IR 20m HAC-T2A21-0280B";"броя";"1.000";"46.87";"46.87";"46.48";"78";"78";"66.41";"";"";"";"";"не";"24.06.2024  16:02:05";"";"39.06";"38.73";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Камери hdcvi"
"Грешно";"Склад";"Материал";"257";"Адаптер USED HP 65W/7.4MM*5.0MM";"броя";"1.000";"0";"0";"0";"0";"0";"";"";"";"";"";"не";"19.02.2020  10:15:46";"";"0";"0";"";"0";"";"";"";"";"РИЪЛ ВИЖЪН ИТ ЕООД";"";"";"";"";"";"";"Адаптер"
"Грешно";"Склад";"Материал";"262";"Такса абонаментен договор за СИМ Дейзи 12 месеца";"броя";"1.000";"57.6";"57.6";"57.6";"78";"78";"35.41";"";"";"";"";"не";"14.04.2025  9:38:41";"";"48";"48";"";"0";"";"";"";"";"ДЕЙЗИ ТЕХНОЛОДЖИ - ЕООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"266";"Баркод скенер SYM LS2208 USB";"броя";"1.000";"156";"156";"156";"232";"232";"48.71";"";"";"";"";"не";"18.01.2025  11:19:41";"";"130";"130";"";"0";"";"";"";"";"ЕЛТРЕЙД ООД";"";"";"";"";"";"1pls2208-sr20007r-ur";"Баркод скенер"
"Грешно";"Склад";"Материал";"297";"Ръкохватка за мобилен терминал Sunmi L2K";"броя";"1.000";"135";"135";"135";"175.5";"175.5";"30";"";"";"";"";"не";"";"";"112.5";"112.5";"";"0";"";"";"";"";"МИСТРАЛ СОФТУЕР  ЕООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"299";"Мобилен терминал Sunmi L2s Pro";"броя";"1.000";"890";"890";"890";"1170";"1170";"31.46";"";"";"";"";"не";"22.04.2025  17:51:52";"";"741.67";"741.67";"";"0";"";"";"";"";"МИСТРАЛ СОФТУЕР  ЕООД";"";"";"";"";"";"";"ПОС терминал"
"Грешно";"Склад";"Материал";"308";"Мистрал front office /ключ/";"броя";"1.000";"60";"60";"60";"72";"72";"20";"";"";"";"";"не";"";"";"50";"50";"";"0";"";"";"";"";"";"";"";"";"";"";"";"МИСТРАЛ"
"Грешно";"Склад";"Материал";"309";"Сейф HS-330A Черен";"броя";"1.000";"79.2";"79.2";"79.2";"101.2";"101.2";"27.77";"";"";"";"";"не";"15.08.2024  15:32:16";"";"66";"66";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"210115006452";"Компоненти и части"
"Грешно";"Склад";"Материал";"315";"АДАПТЕР USED HP 65W/7.4mm";"броя";"1.000";"0";"0";"0";"0";"0";"";"";"";"";"";"не";"05.06.2020  16:43:58";"";"0";"0";"";"0";"";"";"";"";"РИЪЛ ВИЖЪН ИТ ЕООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"317";"Такса абонаментен договор за СИМ Датекс 3 месеца";"броя";"1.000";"30";"30";"30";"52";"52";"73.33";"";"";"";"";"не";"28.06.2024  15:24:39";"";"25";"25";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"322";"SUPREMO 12 месеца-бизнес потребител-3 едновременни сесии";"броя";"1.000";"364";"364";"364";"364";"364";"0";"";"";"";"";"не";"12.06.2024  16:34:25";"";"303.33";"303.33";"";"0";"";"";"";"";"МИСТРАЛ СОФТУЕР  ЕООД";"";"";"";"";"";"";"Адаптер"
"Грешно";"Склад";"Материал";"323";"SUPREMO- 1 допълнителна конекция";"броя";"1.000";"89";"89";"89";"90";"90";"1.12";"";"";"";"";"не";"12.06.2024  16:34:26";"";"74.17";"74.17";"";"0";"";"";"";"";"МИСТРАЛ СОФТУЕР  ЕООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"329";"АДАПТЕР USED MIX(ASUS/TOSHIBA)";"броя";"1.000";"20";"20";"20";"30";"30";"50";"";"";"";"";"не";"24.01.2022  17:03:43";"";"16.67";"16.67";"";"0";"";"";"";"";"РИЪЛ ВИЖЪН ИТ ЕООД";"";"";"";"";"";"";"Захранвания и poe"
"Грешно";"Склад";"Материал";"332";"Диагностика външен сервиз";"броя";"1.000";"30.8";"30.8";"30.8";"0";"0";"-100";"";"";"";"";"не";"";"";"25.67";"25.67";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"337";"LT-286 рамка за принтер";"броя";"1.000";"6.36";"6.36";"6.36";"11.4";"11.4";"79.24";"";"";"";"";"не";"18.04.2022  10:44:46";"";"5.3";"5.3";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"352";"Харддиск 2tb seagate Video 3.5 HDD ST2000VX003";"броя";"1.000";"129.55";"129.55";"129.55";"172";"172";"32.76";"";"";"";"";"не";"23.10.2024  15:49:18";"";"107.96";"107.96";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"ХАРД ДИСКОВЕ"
"Грешно";"Склад";"Материал";"356";"PoE Extender PFT1300";"броя";"1.000";"37.55";"37.55";"37.55";"46.94";"46.94";"25";"";"";"";"";"не";"22.07.2020  17:22:03";"";"31.29";"31.29";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"361";"BC-50 БАТЕРИЯ 7.4V 2600mah";"броя";"1.000";"14.4";"14.4";"14.4";"40";"40";"177.77";"";"";"";"";"не";"24.04.2025  16:33:47";"";"12";"12";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"390";"Рутер TP link TL-WR844N N300";"броя";"1.000";"25.7";"25.7";"25.99";"50";"50";"94.55";"";"";"";"";"не";"06.04.2024  17:37:21";"";"21.42";"21.66";"";"0";"";"";"";"";"ЖАР ЕООД";"";"";"";"";"";"";"Мрежови устройства"
"Грешно";"Склад";"Материал";"396";"Камера bullet Starlight HDCVI, 2MP, IR 60m HAC-HFW1230R-Z-IR";"броя";"1.000";"119.98";"119.98";"119.98";"166.63";"166.63";"38.88";"";"";"";"";"не";"23.10.2020  11:17:49";"";"99.98";"99.98";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"410";"Каб. връзка 2.4*100 БМ 100бр бяло";"броя";"1.000";"1.26";"1.26";"1.26";"2.6";"2.6";"106.34";"";"";"";"";"не";"28.10.2020  9:45:43";"";"1.05";"1.05";"";"0";"";"";"";"";"ИВДА - ГЕО ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"428";"КАБЕЛ 803 ВРЪЗКА PC-EVL/EP";"броя";"1.000";"12";"12";"12";"45";"45";"275";"";"";"";"";"не";"13.03.2025  12:48:47";"";"10";"10";"";"0";"";"";"";"";"ЕЛИКОМ ЕЛЕКТРОНИК -ГЕОРГИЕВ КД";"";"";"";"";"";"";"ЧАСТИ"
"Грешно";"Склад";"Материал";"479";"PoE инжектор 2*100Mbp Fast PoE WI-POE31-48V";"броя";"1.000";"22.54";"22.54";"22.54";"28.16";"28.16";"24.93";"";"";"";"";"не";"10.12.2020  14:38:09";"";"18.78";"18.78";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Видеонаблюдение"
"Грешно";"Склад";"Материал";"498";"Ключалка сейф HS-240B";"броя";"1.000";"5";"5";"5";"10";"10";"100";"";"";"";"";"не";"22.01.2021  18:28:35";"";"4.17";"4.17";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"520";"Kaбелен разпределител на захранване с 4 накрайника TT-F52";"броя";"1.000";"1.8";"1.8";"1.26";"2.82";"2.82";"56.66";"";"";"";"";"не";"07.04.2024  18:36:16";"";"1.5";"1.05";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Видеонаблюдение"
"Грешно";"Склад";"Материал";"535";"POS МОНИТОР 12"" TVS PA12";"броя";"1.000";"60";"60";"60";"95";"95";"58.33";"";"";"";"";"не";"22.05.2024  15:21:23";"";"50";"50";"";"0";"";"";"";"";"РИЪЛ ВИЖЪН ИТ ЕООД";"";"";"";"";"";"";"Монитори"
"Грешно";"Склад";"Материал";"590";"Adapter DC 7.5V/3.3A-5.5*2.5*10 DCplug";"броя";"1.000";"19.2";"19.2";"19.2";"35";"35";"82.29";"";"";"";"";"не";"13.06.2024  9:26:46";"";"16";"16";"";"0";"";"";"";"";"ДЕЙЗИ СЕРВИЗ - ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"602";"Смяна акумулатор";"броя";"1.000";"17.8";"17.8";"17.8";"25";"25";"40.44";"";"";"";"";"не";"24.04.2025  16:33:47";"";"14.83";"14.83";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"616";"Баркод скенер HR1580-BT-C";"броя";"1.000";"300";"300";"300";"360";"360";"20";"";"";"";"";"не";"07.11.2022  8:59:06";"";"250";"250";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Баркод скенер"
"Грешно";"Склад";"Материал";"628";"Суич PoE 4-портов PFS3006-4ET-60";"броя";"1.000";"76.05";"76.05";"84.49";"105.61";"105.61";"38.86";"";"";"";"";"не";"24.11.2022  10:16:43";"";"63.37";"70.41";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"660";"Съединение за куполни камери водоустойчиво PFA136";"броя";"1.000";"16.4";"16.4";"16.01";"26";"26";"58.53";"";"";"";"";"не";"20.04.2024  17:37:07";"";"13.66";"13.34";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Кутии и канали"
"Грешно";"Склад";"Материал";"692";"КАБЕЛ ШВПС 2*1,5ММ2 10М";"броя";"1.000";"13.99";"13.99";"13.99";"18";"18";"28.66";"";"";"";"";"не";"15.11.2021  17:26:41";"";"11.66";"11.66";"";"0";"";"";"";"";"Доверие Брико АД";"";"";"";"";"";"";"Кабели"
"Грешно";"Склад";"Материал";"730";"Касов апарат Daisy Perfect S 01 мобилен";"броя";"1.000";"174";"174";"174";"294";"294";"68.96";"";"";"";"";"не";"28.07.2023  15:49:29";"";"145";"145";"";"0";"";"";"";"";"ДЕЙЗИ ТЕХ АД";"";"";"";"";"";"505629000016";"Касови апарати"
"Грешно";"Склад";"Материал";"761";"Етикетиращ принтер Datecs LP-50H";"броя";"1.000";"263.04";"263.04";"263.04";"252";"252";"-4.19";"";"";"";"";"не";"22.07.2022  16:41:37";"";"219.2";"219.2";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"PLB002890UN21";"ПОС принтери"
"Грешно";"Склад";"Материал";"770";"Термо принтер P25 LAN";"броя";"1.000";"197.67";"197.67";"215";"275";"275";"39.12";"";"";"";"";"не";"07.04.2024  10:18:28";"";"164.73";"179.17";"";"0";"";"";"";"";"МИСТРАЛ СОФТУЕР  ЕООД";"";"";"";"";"";"";"Фискални принтери"
"Грешно";"Склад";"Материал";"816";"Видеорекордер 4ch Penta-brid XVR1B04-I";"броя";"1.000";"105.26";"105.26";"105.26";"161.94";"161.94";"53.84";"";"";"";"";"не";"18.05.2022  15:21:10";"";"87.72";"87.72";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Записващи устройства"
"Грешно";"Склад";"Материал";"861";"Компютър Lenovo M93p TINY";"броя";"1.000";"300";"300";"300";"450";"450";"50";"";"";"";"";"не";"06.04.2024  17:37:20";"";"250";"250";"";"0";"";"";"";"";"РИЪЛ ВИЖЪН ИТ ЕООД";"";"";"";"";"";"";"Компютри"
"Грешно";"Склад";"Материал";"869";"КЛИЕНТСКИ ДИСПЛЕЙ DPD-501 АДАП";"броя";"1.000";"108";"108";"108";"132";"132";"22.22";"";"";"";"";"не";"05.02.2024  14:56:09";"";"90";"90";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"DBB005197UN22";"Периферия"
"Грешно";"Склад";"Материал";"871";"Съединителна кутия Mono JB 311 WHT";"броя";"1.000";"2.8";"2.8";"2.8";"5";"5";"78.57";"";"";"";"";"не";"22.07.2024  14:32:39";"";"2.33";"2.33";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Кутии и канали"
"Грешно";"Склад";"Материал";"912";"Подвижна стойка за втори дисплей Poindus 7,8,10";"броя";"1.000";"54";"54";"54";"80";"80";"48.14";"";"";"";"";"не";"15.07.2024  16:16:20";"";"45";"45";"";"0";"";"";"";"";"МИСТРАЛ СОФТУЕР  ЕООД";"";"";"";"";"";"";"Периферия"
"Грешно";"Склад";"Материал";"953";"КАУЧУКОВИ КРАЧЕТА S300 M8*30(ZINC)";"броя";"1.000";"4.8";"4.8";"4.8";"5.8";"5.8";"20.83";"";"";"";"";"не";"27.06.2024  9:09:16";"";"4";"4";"";"0";"";"";"";"";"ЕЛИКОМ ЕЛЕКТРОНИК -ГЕОРГИЕВ КД";"";"";"";"";"";"";"ЧАСТИ"
"Грешно";"Склад";"Материал";"960";"Hama display P VGA 53772";"броя";"1.000";"26.9";"26.9";"26.9";"35";"35";"30.11";"";"";"";"";"не";"13.06.2023  14:41:29";"";"22.42";"22.42";"";"0";"";"";"";"";"ТЕХНОПОЛИС БЪЛГАРИЯ ЕАД";"";"";"";"";"";"";"Кабели"
"Грешно";"Склад";"Материал";"1006";"Терминал Poindus PC-PT58/ J6412/ 8BG RAM";"броя";"1.000";"1140";"1140";"1140";"1380";"1380";"21.05";"";"";"";"";"не";"13.03.2025  16:40:07";"";"950";"950";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"1007";"Втори дисплей Poindus 10.1 за терминал PT58";"броя";"1.000";"336";"336";"336";"438";"438";"30.35";"";"";"";"";"не";"13.03.2025  16:40:07";"";"280";"280";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"1014";"АКУМУЛАТОР 6V 4.0AH /EVL/";"броя";"1.000";"24";"24";"24";"48";"48";"100";"";"";"";"";"не";"15.10.2024  14:20:54";"";"20";"20";"";"0";"";"";"";"";"ЕЛИКОМ ЕЛЕКТРОНИК -ГЕОРГИЕВ КД";"";"";"";"";"";"";"UPS"
"Грешно";"Склад";"Материал";"1031";"Стойка за BluePad-55 Черна,USB/PC";"броя";"1.000";"64.8";"64.8";"64.8";"64.8";"64.8";"0";"";"";"";"";"не";"25.01.2024  9:21:50";"";"54";"54";"";"0";"";"";"";"";"ДАТЕКС ПЕЙМЪНТ ТЕХНОЛОДЖИ ЕАД";"";"";"";"";"";"";"ЧАСТИ"
"Грешно";"Склад";"Материал";"1045";"CD-R(ЗАПИСВАЩО CD) 650 MB";"броя";"1.000";"1.32";"1.32";"1.32";"2.7";"2.7";"104.54";"";"";"";"";"не";"21.08.2024  15:48:51";"";"1.1";"1.1";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"1046";"ХАРТИЕН ПЛИК ЗА CD 650 MB";"броя";"1.000";"0.12";"0.12";"0.12";"0.4";"0.4";"233.33";"";"";"";"";"не";"21.08.2024  15:48:51";"";"0.1";"0.1";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"1056";"HDD TEAM SSD CX2 512GB 2.5 INCH";"броя";"1.000";"53.8";"53.8";"53.8";"75";"75";"39.4";"";"";"";"";"не";"03.12.2024  11:53:14";"";"44.83";"44.83";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"ХАРД ДИСКОВЕ"
